,Date,Volatility,PeriodStart,PeriodEnd,DataPointsUsed
2991,2001-11-07,0.00708048170529,2001-11-07,2001-11-14,6
2992,2001-11-08,0.00667991797483,2001-11-08,2001-11-15,6
2993,2001-11-09,0.00719246507486,2001-11-09,2001-11-16,6
2994,2001-11-12,0.00770615538289,2001-11-12,2001-11-19,6
2995,2001-11-13,0.00867656796841,2001-11-13,2001-11-20,6
2996,2001-11-14,0.00591593685028,2001-11-14,2001-11-21,6
2997,2001-11-15,0.00744978490881,2001-11-15,2001-11-23,6
2998,2001-11-16,0.00765086395191,2001-11-16,2001-11-26,6
2999,2001-11-19,0.00818937975834,2001-11-19,2001-11-27,6
3000,2001-11-20,0.0097405874028,2001-11-20,2001-11-28,6
3001,2001-11-21,0.0106902951906,2001-11-21,2001-11-29,6
3002,2001-11-23,0.0104991274256,2001-11-23,2001-11-30,6
3003,2001-11-26,0.00952031983857,2001-11-26,2001-12-03,6
3004,2001-11-27,0.0109004315455,2001-11-27,2001-12-04,6
3005,2001-11-28,0.0139138564413,2001-11-28,2001-12-05,6
3006,2001-11-29,0.0107684123137,2001-11-29,2001-12-06,6
3007,2001-11-30,0.0115501906674,2001-11-30,2001-12-07,6
3008,2001-12-03,0.0135390292487,2001-12-03,2001-12-10,6
3009,2001-12-04,0.0130932947727,2001-12-04,2001-12-11,6
3010,2001-12-05,0.0119661825876,2001-12-05,2001-12-12,6
3011,2001-12-06,0.00632247134401,2001-12-06,2001-12-13,6
3012,2001-12-07,0.00737971193913,2001-12-07,2001-12-14,6
3013,2001-12-10,0.00951048985944,2001-12-10,2001-12-17,6
3014,2001-12-11,0.0083380200412,2001-12-11,2001-12-18,6
3015,2001-12-12,0.00839396889441,2001-12-12,2001-12-19,6
3016,2001-12-13,0.00924942880623,2001-12-13,2001-12-20,6
3017,2001-12-14,0.00585612471338,2001-12-14,2001-12-21,6
3018,2001-12-17,0.00604696188258,2001-12-17,2001-12-24,6
3019,2001-12-18,0.00528551310105,2001-12-18,2001-12-26,6
3020,2001-12-19,0.00515850905902,2001-12-19,2001-12-27,6
3021,2001-12-20,0.00493912460808,2001-12-20,2001-12-28,6
3022,2001-12-21,0.00589301292161,2001-12-21,2001-12-31,6
3023,2001-12-24,0.00603754649086,2001-12-24,2002-01-02,6
3024,2001-12-26,0.00659876102788,2001-12-26,2002-01-03,6
3025,2001-12-27,0.00670308487684,2001-12-27,2002-01-04,6
3026,2001-12-28,0.00736841368,2001-12-28,2002-01-07,6
3027,2001-12-31,0.0074739164676,2001-12-31,2002-01-08,6
3028,2002-01-02,0.00615711897386,2002-01-02,2002-01-09,6
3029,2002-01-03,0.00580243172029,2002-01-03,2002-01-10,6
3030,2002-01-04,0.00516653982938,2002-01-04,2002-01-11,6
3031,2002-01-07,0.00327894167129,2002-01-07,2002-01-14,6
3032,2002-01-08,0.00532373963098,2002-01-08,2002-01-15,6
3033,2002-01-09,0.00737740571468,2002-01-09,2002-01-16,6
3034,2002-01-10,0.00921519116226,2002-01-10,2002-01-17,6
3035,2002-01-11,0.00943521553343,2002-01-11,2002-01-18,6
3036,2002-01-14,0.00926772772849,2002-01-14,2002-01-22,6
3037,2002-01-15,0.0101127239786,2002-01-15,2002-01-23,6
3038,2002-01-16,0.00972816408638,2002-01-16,2002-01-24,6
3039,2002-01-17,0.00735403940286,2002-01-17,2002-01-25,6
3040,2002-01-18,0.00611379954878,2002-01-18,2002-01-28,6
3041,2002-01-22,0.0119379435134,2002-01-22,2002-01-29,6
3042,2002-01-23,0.013098100874,2002-01-23,2002-01-30,6
3043,2002-01-24,0.0140960221849,2002-01-24,2002-01-31,6
3044,2002-01-25,0.0142573917743,2002-01-25,2002-02-01,6
3045,2002-01-28,0.0165820890315,2002-01-28,2002-02-04,6
3046,2002-01-29,0.0164322268294,2002-01-29,2002-02-05,6
3047,2002-01-30,0.0131454114075,2002-01-30,2002-02-06,6
3048,2002-01-31,0.0115237672315,2002-01-31,2002-02-07,6
3049,2002-02-01,0.0115020900962,2002-02-01,2002-02-08,6
3050,2002-02-04,0.0134623569859,2002-02-04,2002-02-11,6
3051,2002-02-05,0.00893862569828,2002-02-05,2002-02-12,6
3052,2002-02-06,0.00887785881709,2002-02-06,2002-02-13,6
3053,2002-02-07,0.00818009039551,2002-02-07,2002-02-14,6
3054,2002-02-08,0.00985612447294,2002-02-08,2002-02-15,6
3055,2002-02-11,0.0113986248672,2002-02-11,2002-02-19,6
3056,2002-02-12,0.011204873231,2002-02-12,2002-02-20,6
3057,2002-02-13,0.0123072451544,2002-02-13,2002-02-21,6
3058,2002-02-14,0.0119967183149,2002-02-14,2002-02-22,6
3059,2002-02-15,0.0146408995098,2002-02-15,2002-02-25,6
3060,2002-02-19,0.013937407907,2002-02-19,2002-02-26,6
3061,2002-02-20,0.0109022035565,2002-02-20,2002-02-27,6
3062,2002-02-21,0.0102329067341,2002-02-21,2002-02-28,6
3063,2002-02-22,0.0095962820591,2002-02-22,2002-03-01,6
3064,2002-02-25,0.0105623514635,2002-02-25,2002-03-04,6
3065,2002-02-26,0.0112794781935,2002-02-26,2002-03-05,6
3066,2002-02-27,0.0113899186912,2002-02-27,2002-03-06,6
3067,2002-02-28,0.0120618051169,2002-02-28,2002-03-07,6
3068,2002-03-01,0.0112760148958,2002-03-01,2002-03-08,6
3069,2002-03-04,0.00939412057563,2002-03-04,2002-03-11,6
3070,2002-03-05,0.00717214925265,2002-03-05,2002-03-12,6
3071,2002-03-06,0.00785820027239,2002-03-06,2002-03-13,6
3072,2002-03-07,0.00512639693697,2002-03-07,2002-03-14,6
3073,2002-03-08,0.00669493372837,2002-03-08,2002-03-15,6
3074,2002-03-11,0.006380784478,2002-03-11,2002-03-18,6
3075,2002-03-12,0.00644170268046,2002-03-12,2002-03-19,6
3076,2002-03-13,0.00885184301777,2002-03-13,2002-03-20,6
3077,2002-03-14,0.00814107887568,2002-03-14,2002-03-21,6
3078,2002-03-15,0.00829354650403,2002-03-15,2002-03-22,6
3079,2002-03-18,0.00768163793945,2002-03-18,2002-03-25,6
3080,2002-03-19,0.00860296299467,2002-03-19,2002-03-26,6
3081,2002-03-20,0.00881091407711,2002-03-20,2002-03-27,6
3082,2002-03-21,0.00708808149514,2002-03-21,2002-03-28,6
3083,2002-03-22,0.00702460800746,2002-03-22,2002-04-01,6
3084,2002-03-25,0.00751935073603,2002-03-25,2002-04-02,6
3085,2002-03-26,0.00628195174589,2002-03-26,2002-04-03,6
3086,2002-03-27,0.00562288616008,2002-03-27,2002-04-04,6
3087,2002-03-28,0.00463445369043,2002-03-28,2002-04-05,6
3088,2002-04-01,0.00459923230173,2002-04-01,2002-04-08,6
3089,2002-04-02,0.0045949119588,2002-04-02,2002-04-09,6
3090,2002-04-03,0.00687926836077,2002-04-03,2002-04-10,6
3091,2002-04-04,0.0107185708629,2002-04-04,2002-04-11,6
3092,2002-04-05,0.011283654361,2002-04-05,2002-04-12,6
3093,2002-04-08,0.0114661905252,2002-04-08,2002-04-15,6
3094,2002-04-09,0.0151789179709,2002-04-09,2002-04-16,6
3095,2002-04-10,0.0149076206879,2002-04-10,2002-04-17,6
3096,2002-04-11,0.0142246688632,2002-04-11,2002-04-18,6
3097,2002-04-12,0.00994091344541,2002-04-12,2002-04-19,6
3098,2002-04-15,0.0118986785477,2002-04-15,2002-04-22,6
3099,2002-04-16,0.0117669239878,2002-04-16,2002-04-23,6
3100,2002-04-17,0.00527650845547,2002-04-17,2002-04-24,6
3101,2002-04-18,0.00533263715801,2002-04-18,2002-04-25,6
3102,2002-04-19,0.00586846429933,2002-04-19,2002-04-26,6
3103,2002-04-22,0.00471896637516,2002-04-22,2002-04-29,6
3104,2002-04-23,0.00786260809799,2002-04-23,2002-04-30,6
3105,2002-04-24,0.0092549975006,2002-04-24,2002-05-01,6
3106,2002-04-25,0.00899014350404,2002-04-25,2002-05-02,6
3107,2002-04-26,0.00959998103036,2002-04-26,2002-05-03,6
3108,2002-04-29,0.0107963721342,2002-04-29,2002-05-06,6
3109,2002-04-30,0.0104055135954,2002-04-30,2002-05-07,6
3110,2002-05-01,0.0180396920027,2002-05-01,2002-05-08,6
3111,2002-05-02,0.0186546770396,2002-05-02,2002-05-09,6
3112,2002-05-03,0.0194592920098,2002-05-03,2002-05-10,6
3113,2002-05-06,0.0209226528667,2002-05-06,2002-05-13,6
3114,2002-05-07,0.0199777985637,2002-05-07,2002-05-14,6
3115,2002-05-08,0.0202241320739,2002-05-08,2002-05-15,6
3116,2002-05-09,0.0149757164728,2002-05-09,2002-05-16,6
3117,2002-05-10,0.0131766599472,2002-05-10,2002-05-17,6
3118,2002-05-13,0.0122318882009,2002-05-13,2002-05-20,6
3119,2002-05-14,0.0120607065832,2002-05-14,2002-05-21,6
3120,2002-05-15,0.0086208859548,2002-05-15,2002-05-22,6
3121,2002-05-16,0.00938980372856,2002-05-16,2002-05-23,6
3122,2002-05-17,0.0100820044743,2002-05-17,2002-05-24,6
3123,2002-05-20,0.0092384206294,2002-05-20,2002-05-28,6
3124,2002-05-21,0.00851710266826,2002-05-21,2002-05-29,6
3125,2002-05-22,0.00787043183726,2002-05-22,2002-05-30,6
3126,2002-05-23,0.00738497923933,2002-05-23,2002-05-31,6
3127,2002-05-24,0.00848645316578,2002-05-24,2002-06-03,6
3128,2002-05-28,0.00887536662377,2002-05-28,2002-06-04,6
3129,2002-05-29,0.0104936880715,2002-05-29,2002-06-05,6
3130,2002-05-30,0.0121029434437,2002-05-30,2002-06-06,6
3131,2002-05-31,0.0121663383918,2002-05-31,2002-06-07,6
3132,2002-06-03,0.0122583453833,2002-06-03,2002-06-10,6
3133,2002-06-04,0.0103695292985,2002-06-04,2002-06-11,6
3134,2002-06-05,0.0111408274311,2002-06-05,2002-06-12,6
3135,2002-06-06,0.00992502104381,2002-06-06,2002-06-13,6
3136,2002-06-07,0.00794385428675,2002-06-07,2002-06-14,6
3137,2002-06-10,0.0144787143614,2002-06-10,2002-06-17,6
3138,2002-06-11,0.0144621879451,2002-06-11,2002-06-18,6
3139,2002-06-12,0.0144431252562,2002-06-12,2002-06-19,6
3140,2002-06-13,0.01508015586,2002-06-13,2002-06-20,6
3141,2002-06-14,0.0158595772598,2002-06-14,2002-06-21,6
3142,2002-06-17,0.0160722280528,2002-06-17,2002-06-24,6
3143,2002-06-18,0.00869835675977,2002-06-18,2002-06-25,6
3144,2002-06-19,0.00803001326217,2002-06-19,2002-06-26,6
3145,2002-06-20,0.0125305358887,2002-06-20,2002-06-27,6
3146,2002-06-21,0.0119462494866,2002-06-21,2002-06-28,6
3147,2002-06-24,0.0128896708213,2002-06-24,2002-07-01,6
3148,2002-06-25,0.0139193576416,2002-06-25,2002-07-02,6
3149,2002-06-26,0.0140261417568,2002-06-26,2002-07-03,6
3150,2002-06-27,0.0206425130655,2002-06-27,2002-07-05,6
3151,2002-06-28,0.0200754249995,2002-06-28,2002-07-08,6
3152,2002-07-01,0.0217272270866,2002-07-01,2002-07-09,6
3153,2002-07-02,0.0236249048568,2002-07-02,2002-07-10,6
3154,2002-07-03,0.0234073916212,2002-07-03,2002-07-11,6
3155,2002-07-05,0.0230119533275,2002-07-05,2002-07-12,6
3156,2002-07-08,0.0136786016257,2002-07-08,2002-07-15,6
3157,2002-07-09,0.0138742904969,2002-07-09,2002-07-16,6
3158,2002-07-10,0.0143053198767,2002-07-10,2002-07-17,6
3159,2002-07-11,0.0121545361881,2002-07-11,2002-07-18,6
3160,2002-07-12,0.014764369868,2002-07-12,2002-07-19,6
3161,2002-07-15,0.0155863605915,2002-07-15,2002-07-22,6
3162,2002-07-16,0.014120335279,2002-07-16,2002-07-23,6
3163,2002-07-17,0.0333151007687,2002-07-17,2002-07-24,6
3164,2002-07-18,0.0326843401462,2002-07-18,2002-07-25,6
3165,2002-07-19,0.0335138971067,2002-07-19,2002-07-26,6
3166,2002-07-22,0.0357868889977,2002-07-22,2002-07-29,6
3167,2002-07-23,0.0305805620481,2002-07-23,2002-07-30,6
3168,2002-07-24,0.0242403595234,2002-07-24,2002-07-31,6
3169,2002-07-25,0.0252194942943,2002-07-25,2002-08-01,6
3170,2002-07-26,0.0275080896791,2002-07-26,2002-08-02,6
3171,2002-07-29,0.0304179364922,2002-07-29,2002-08-05,6
3172,2002-07-30,0.0233650374358,2002-07-30,2002-08-06,6
3173,2002-07-31,0.025301012354,2002-07-31,2002-08-07,6
3174,2002-08-01,0.0286764552292,2002-08-01,2002-08-08,6
3175,2002-08-02,0.0256924323604,2002-08-02,2002-08-09,6
3176,2002-08-05,0.0231137268732,2002-08-05,2002-08-12,6
3177,2002-08-06,0.0193438275082,2002-08-06,2002-08-13,6
3178,2002-08-07,0.0212584870857,2002-08-07,2002-08-14,6
3179,2002-08-08,0.0210127117035,2002-08-08,2002-08-15,6
3180,2002-08-09,0.0190024500787,2002-08-09,2002-08-16,6
3181,2002-08-12,0.020138241897,2002-08-12,2002-08-19,6
3182,2002-08-13,0.0212974206785,2002-08-13,2002-08-20,6
3183,2002-08-14,0.0172274300373,2002-08-14,2002-08-21,6
3184,2002-08-15,0.0121729027279,2002-08-15,2002-08-22,6
3185,2002-08-16,0.0163520132143,2002-08-16,2002-08-23,6
3186,2002-08-19,0.0163693137966,2002-08-19,2002-08-26,6
3187,2002-08-20,0.0145710564145,2002-08-20,2002-08-27,6
3188,2002-08-21,0.0151789985674,2002-08-21,2002-08-28,6
3189,2002-08-22,0.0135786289611,2002-08-22,2002-08-29,6
3190,2002-08-23,0.0107541511713,2002-08-23,2002-08-30,6
3191,2002-08-26,0.0160041629794,2002-08-26,2002-09-03,6
3192,2002-08-27,0.0182404993873,2002-08-27,2002-09-04,6
3193,2002-08-28,0.0183374018374,2002-08-28,2002-09-05,6
3194,2002-08-29,0.0202774292576,2002-08-29,2002-09-06,6
3195,2002-08-30,0.0209656769397,2002-08-30,2002-09-09,6
3196,2002-09-03,0.0212888864411,2002-09-03,2002-09-10,6
3197,2002-09-04,0.011566077061,2002-09-04,2002-09-11,6
3198,2002-09-05,0.0147111925977,2002-09-05,2002-09-12,6
3199,2002-09-06,0.0131852659524,2002-09-06,2002-09-13,6
3200,2002-09-09,0.0114177801929,2002-09-09,2002-09-16,6
3201,2002-09-10,0.0121227249399,2002-09-10,2002-09-17,6
3202,2002-09-11,0.0107308064657,2002-09-11,2002-09-18,6
3203,2002-09-12,0.0130164406369,2002-09-12,2002-09-19,6
3204,2002-09-13,0.0126567201606,2002-09-13,2002-09-20,6
3205,2002-09-16,0.0117158613166,2002-09-16,2002-09-23,6
3206,2002-09-17,0.0104863827026,2002-09-17,2002-09-24,6
3207,2002-09-18,0.0172919525789,2002-09-18,2002-09-25,6
3208,2002-09-19,0.0196222262395,2002-09-19,2002-09-26,6
3209,2002-09-20,0.0201441955399,2002-09-20,2002-09-27,6
3210,2002-09-23,0.0203809977082,2002-09-23,2002-09-30,6
3211,2002-09-24,0.0259674116877,2002-09-24,2002-10-01,6
3212,2002-09-25,0.0261711653837,2002-09-25,2002-10-02,6
3213,2002-09-26,0.024503395467,2002-09-26,2002-10-03,6
3214,2002-09-27,0.0232788761465,2002-09-27,2002-10-04,6
3215,2002-09-30,0.0216230540155,2002-09-30,2002-10-07,6
3216,2002-10-01,0.023066674354,2002-10-01,2002-10-08,6
3217,2002-10-02,0.0144946246002,2002-10-02,2002-10-09,6
3218,2002-10-03,0.022765318922,2002-10-03,2002-10-10,6
3219,2002-10-04,0.0275842617131,2002-10-04,2002-10-11,6
3220,2002-10-07,0.0249971094988,2002-10-07,2002-10-14,6
3221,2002-10-08,0.0249674600669,2002-10-08,2002-10-15,6
3222,2002-10-09,0.0299248635753,2002-10-09,2002-10-16,6
3223,2002-10-10,0.0239388934844,2002-10-10,2002-10-17,6
3224,2002-10-11,0.0235902724323,2002-10-11,2002-10-18,6
3225,2002-10-14,0.0213836003392,2002-10-14,2002-10-21,6
3226,2002-10-15,0.0231097851903,2002-10-15,2002-10-22,6
3227,2002-10-16,0.0159216788471,2002-10-16,2002-10-23,6
3228,2002-10-17,0.0135777842132,2002-10-17,2002-10-24,6
3229,2002-10-18,0.0125451666617,2002-10-18,2002-10-25,6
3230,2002-10-21,0.0131959237861,2002-10-21,2002-10-28,6
3231,2002-10-22,0.0113506246019,2002-10-22,2002-10-29,6
3232,2002-10-23,0.0116633828072,2002-10-23,2002-10-30,6
3233,2002-10-24,0.0114093736784,2002-10-24,2002-10-31,6
3234,2002-10-25,0.0114783756576,2002-10-25,2002-11-01,6
3235,2002-10-28,0.0101064083595,2002-10-28,2002-11-04,6
3236,2002-10-29,0.0091000689761,2002-10-29,2002-11-05,6
3237,2002-10-30,0.0067280992292,2002-10-30,2002-11-06,6
3238,2002-10-31,0.0130804199558,2002-10-31,2002-11-07,6
3239,2002-11-01,0.0134509986067,2002-11-01,2002-11-08,6
3240,2002-11-04,0.0136383269962,2002-11-04,2002-11-11,6
3241,2002-11-05,0.0135634721135,2002-11-05,2002-11-12,6
3242,2002-11-06,0.0126268765574,2002-11-06,2002-11-13,6
3243,2002-11-07,0.0164597920066,2002-11-07,2002-11-14,6
3244,2002-11-08,0.014135525762,2002-11-08,2002-11-15,6
3245,2002-11-11,0.0143448595231,2002-11-11,2002-11-18,6
3246,2002-11-12,0.0110763302183,2002-11-12,2002-11-19,6
3247,2002-11-13,0.0125079902,2002-11-13,2002-11-20,6
3248,2002-11-14,0.0132950836462,2002-11-14,2002-11-21,6
3249,2002-11-15,0.0120390423521,2002-11-15,2002-11-22,6
3250,2002-11-18,0.0120508031772,2002-11-18,2002-11-25,6
3251,2002-11-19,0.0145703710978,2002-11-19,2002-11-26,6
3252,2002-11-20,0.0168857294704,2002-11-20,2002-11-27,6
3253,2002-11-21,0.0163605369224,2002-11-21,2002-11-29,6
3254,2002-11-22,0.0144429604876,2002-11-22,2002-12-02,6
3255,2002-11-25,0.0154991635931,2002-11-25,2002-12-03,6
3256,2002-11-26,0.0153926205786,2002-11-26,2002-12-04,6
3257,2002-11-27,0.0139058070156,2002-11-27,2002-12-05,6
3258,2002-11-29,0.00692858849851,2002-11-29,2002-12-06,6
3259,2002-12-02,0.00934618666954,2002-12-02,2002-12-09,6
3260,2002-12-03,0.0124313694178,2002-12-03,2002-12-10,6
3261,2002-12-04,0.0117982382601,2002-12-04,2002-12-11,6
3262,2002-12-05,0.0118013565972,2002-12-05,2002-12-12,6
3263,2002-12-06,0.0119925352119,2002-12-06,2002-12-13,6
3264,2002-12-09,0.0154589567099,2002-12-09,2002-12-16,6
3265,2002-12-10,0.0127901986938,2002-12-10,2002-12-17,6
3266,2002-12-11,0.0125978993113,2002-12-11,2002-12-18,6
3267,2002-12-12,0.0125959850611,2002-12-12,2002-12-19,6
3268,2002-12-13,0.0140248905933,2002-12-13,2002-12-20,6
3269,2002-12-16,0.0128341928328,2002-12-16,2002-12-23,6
3270,2002-12-17,0.00844022412223,2002-12-17,2002-12-24,6
3271,2002-12-18,0.00813975612183,2002-12-18,2002-12-26,6
3272,2002-12-19,0.00882596615357,2002-12-19,2002-12-27,6
3273,2002-12-20,0.00899763224257,2002-12-20,2002-12-30,6
3274,2002-12-23,0.00668950698458,2002-12-23,2002-12-31,6
3275,2002-12-24,0.0152162180274,2002-12-24,2003-01-02,6
3276,2002-12-26,0.0149038229151,2002-12-26,2003-01-03,6
3277,2002-12-27,0.0161232984389,2002-12-27,2003-01-06,6
3278,2002-12-30,0.0140886160545,2002-12-30,2003-01-07,6
3279,2002-12-31,0.0165544850115,2002-12-31,2003-01-08,6
3280,2003-01-02,0.0170274059142,2003-01-02,2003-01-09,6
3281,2003-01-03,0.0132333463567,2003-01-03,2003-01-10,6
3282,2003-01-06,0.0132838330674,2003-01-06,2003-01-13,6
3283,2003-01-07,0.0104193089961,2003-01-07,2003-01-14,6
3284,2003-01-08,0.0116519090558,2003-01-08,2003-01-15,6
3285,2003-01-09,0.0102514013376,2003-01-09,2003-01-16,6
3286,2003-01-10,0.00736704727757,2003-01-10,2003-01-17,6
3287,2003-01-13,0.0080085770803,2003-01-13,2003-01-21,6
3288,2003-01-14,0.00760264275732,2003-01-14,2003-01-22,6
3289,2003-01-15,0.009048839776,2003-01-15,2003-01-23,6
3290,2003-01-16,0.0119920080999,2003-01-16,2003-01-24,6
3291,2003-01-17,0.0117372633609,2003-01-17,2003-01-27,6
3292,2003-01-21,0.0150438005772,2003-01-21,2003-01-28,6
3293,2003-01-22,0.0154631565624,2003-01-22,2003-01-29,6
3294,2003-01-23,0.0169092754867,2003-01-23,2003-01-30,6
3295,2003-01-24,0.0174117703435,2003-01-24,2003-01-31,6
3296,2003-01-27,0.0141479248052,2003-01-27,2003-02-03,6
3297,2003-01-28,0.0137722110767,2003-01-28,2003-02-04,6
3298,2003-01-29,0.0125769407807,2003-01-29,2003-02-05,6
3299,2003-01-30,0.0118343326135,2003-01-30,2003-02-06,6
3300,2003-01-31,0.00932539953887,2003-01-31,2003-02-07,6
3301,2003-02-03,0.00784220597184,2003-02-03,2003-02-10,6
3302,2003-02-04,0.00672252655688,2003-02-04,2003-02-11,6
3303,2003-02-05,0.00646023555996,2003-02-05,2003-02-12,6
3304,2003-02-06,0.00665789697111,2003-02-06,2003-02-13,6
3305,2003-02-07,0.0118722730132,2003-02-07,2003-02-14,6
3306,2003-02-10,0.0129895969537,2003-02-10,2003-02-18,6
3307,2003-02-11,0.0135232580115,2003-02-11,2003-02-19,6
3308,2003-02-12,0.0137052049723,2003-02-12,2003-02-20,6
3309,2003-02-13,0.012531437286,2003-02-13,2003-02-21,6
3310,2003-02-14,0.0154473678603,2003-02-14,2003-02-24,6
3311,2003-02-18,0.013424417499,2003-02-18,2003-02-25,6
3312,2003-02-19,0.0111798281353,2003-02-19,2003-02-26,6
3313,2003-02-20,0.0126006920287,2003-02-20,2003-02-27,6
3314,2003-02-21,0.0121939551895,2003-02-21,2003-02-28,6
3315,2003-02-24,0.0110962509754,2003-02-24,2003-03-03,6
3316,2003-02-25,0.0104149421618,2003-02-25,2003-03-04,6
3317,2003-02-26,0.0107966074279,2003-02-26,2003-03-05,6
3318,2003-02-27,0.010200524636,2003-02-27,2003-03-06,6
3319,2003-02-28,0.00952980886718,2003-02-28,2003-03-07,6
3320,2003-03-03,0.0124952917499,2003-03-03,2003-03-10,6
3321,2003-03-04,0.0125081454889,2003-03-04,2003-03-11,6
3322,2003-03-05,0.0124256003756,2003-03-05,2003-03-12,6
3323,2003-03-06,0.0186922374316,2003-03-06,2003-03-13,6
3324,2003-03-07,0.0181608937551,2003-03-07,2003-03-14,6
3325,2003-03-10,0.0220278360395,2003-03-10,2003-03-17,6
3326,2003-03-11,0.0168013327153,2003-03-11,2003-03-18,6
3327,2003-03-12,0.014390890765,2003-03-12,2003-03-19,6
3328,2003-03-13,0.0147113998745,2003-03-13,2003-03-20,6
3329,2003-03-14,0.01254167219,2003-03-14,2003-03-21,6
3330,2003-03-17,0.0218875597819,2003-03-17,2003-03-24,6
3331,2003-03-18,0.0181221727819,2003-03-18,2003-03-25,6
3332,2003-03-19,0.0183209367084,2003-03-19,2003-03-26,6
3333,2003-03-20,0.0179775567998,2003-03-20,2003-03-27,6
3334,2003-03-21,0.0180050052997,2003-03-21,2003-03-28,6
3335,2003-03-24,0.0146582737669,2003-03-24,2003-03-31,6
3336,2003-03-25,0.0105635695091,2003-03-25,2003-04-01,6
3337,2003-03-26,0.014146286384,2003-03-26,2003-04-02,6
3338,2003-03-27,0.0141134168782,2003-03-27,2003-04-03,6
3339,2003-03-28,0.014053348271,2003-03-28,2003-04-04,6
3340,2003-03-31,0.0136373697608,2003-03-31,2003-04-07,6
3341,2003-04-01,0.0104856939692,2003-04-01,2003-04-08,6
3342,2003-04-02,0.0122622516865,2003-04-02,2003-04-09,6
3343,2003-04-03,0.00655016171904,2003-04-03,2003-04-10,6
3344,2003-04-04,0.00645887654576,2003-04-04,2003-04-11,6
3345,2003-04-07,0.0102274566169,2003-04-07,2003-04-14,6
3346,2003-04-08,0.0103984408847,2003-04-08,2003-04-15,6
3347,2003-04-09,0.0116956691737,2003-04-09,2003-04-16,6
3348,2003-04-10,0.0107884846112,2003-04-10,2003-04-17,6
3349,2003-04-11,0.0110721551243,2003-04-11,2003-04-21,6
3350,2003-04-14,0.0121392926702,2003-04-14,2003-04-22,6
3351,2003-04-15,0.0110714175978,2003-04-15,2003-04-23,6
3352,2003-04-16,0.0123340463414,2003-04-16,2003-04-24,6
3353,2003-04-17,0.012694424943,2003-04-17,2003-04-25,6
3354,2003-04-21,0.0130769779006,2003-04-21,2003-04-28,6
3355,2003-04-22,0.0128392326373,2003-04-22,2003-04-29,6
3356,2003-04-23,0.0104354954863,2003-04-23,2003-04-30,6
3357,2003-04-24,0.00990820494159,2003-04-24,2003-05-01,6
3358,2003-04-25,0.0106243572236,2003-04-25,2003-05-02,6
3359,2003-04-28,0.0083066055165,2003-04-28,2003-05-05,6
3360,2003-04-29,0.00643853192875,2003-04-29,2003-05-06,6
3361,2003-04-30,0.00720951786815,2003-04-30,2003-05-07,6
3362,2003-05-01,0.00853770478046,2003-05-01,2003-05-08,6
3363,2003-05-02,0.00986766522372,2003-05-02,2003-05-09,6
3364,2003-05-05,0.00939718962781,2003-05-05,2003-05-12,6
3365,2003-05-06,0.00930674801532,2003-05-06,2003-05-13,6
3366,2003-05-07,0.0091499691284,2003-05-07,2003-05-14,6
3367,2003-05-08,0.00900426110211,2003-05-08,2003-05-15,6
3368,2003-05-09,0.00747897161257,2003-05-09,2003-05-16,6
3369,2003-05-12,0.0118058740643,2003-05-12,2003-05-19,6
3370,2003-05-13,0.00990960158817,2003-05-13,2003-05-20,6
3371,2003-05-14,0.0104152927501,2003-05-14,2003-05-21,6
3372,2003-05-15,0.0114072522812,2003-05-15,2003-05-22,6
3373,2003-05-16,0.0107857329979,2003-05-16,2003-05-23,6
3374,2003-05-19,0.0135150889165,2003-05-19,2003-05-27,6
3375,2003-05-20,0.00691216636558,2003-05-20,2003-05-28,6
3376,2003-05-21,0.00740358587369,2003-05-21,2003-05-29,6
3377,2003-05-22,0.00811150800043,2003-05-22,2003-05-30,6
3378,2003-05-23,0.00815089040471,2003-05-23,2003-06-02,6
3379,2003-05-27,0.00791984987506,2003-05-27,2003-06-03,6
3380,2003-05-28,0.0068163510072,2003-05-28,2003-06-04,6
3381,2003-05-29,0.00664225724668,2003-05-29,2003-06-05,6
3382,2003-05-30,0.00630934931655,2003-05-30,2003-06-06,6
3383,2003-06-02,0.00816515412291,2003-06-02,2003-06-09,6
3384,2003-06-03,0.00857832471569,2003-06-03,2003-06-10,6
3385,2003-06-04,0.00933525640581,2003-06-04,2003-06-11,6
3386,2003-06-05,0.00803803801356,2003-06-05,2003-06-12,6
3387,2003-06-06,0.00909563734676,2003-06-06,2003-06-13,6
3388,2003-06-09,0.0122474920097,2003-06-09,2003-06-16,6
3389,2003-06-10,0.0102372793825,2003-06-10,2003-06-17,6
3390,2003-06-11,0.0104751568348,2003-06-11,2003-06-18,6
3391,2003-06-12,0.0117961660533,2003-06-12,2003-06-19,6
3392,2003-06-13,0.0117954200679,2003-06-13,2003-06-20,6
3393,2003-06-16,0.012445176514,2003-06-16,2003-06-23,6
3394,2003-06-17,0.00725759195715,2003-06-17,2003-06-24,6
3395,2003-06-18,0.00690966065461,2003-06-18,2003-06-25,6
3396,2003-06-19,0.00934360018753,2003-06-19,2003-06-26,6
3397,2003-06-20,0.00842088289629,2003-06-20,2003-06-27,6
3398,2003-06-23,0.00825935736792,2003-06-23,2003-06-30,6
3399,2003-06-24,0.00763593411851,2003-06-24,2003-07-01,6
3400,2003-06-25,0.00878468177727,2003-06-25,2003-07-02,6
3401,2003-06-26,0.0087531740117,2003-06-26,2003-07-03,6
